stop_id,hour,is_weekday,trips_per_hour,peak_hour,stop_name,stop_lat,stop_lon,rain_mm,is_rain,heavy_rain,temperature,avg_travel_time,median_travel_time,p90_travel_time,high_congestion,delay_overcrowding
0200GNK,7,True,1,1,Guru Nanak,-1.269521713,36.83210492,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200GPS,6,True,1,1,Ngemwa Police Post,-1.121695,36.818793,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200GRG,6,True,2,1,Garage,-1.231264,36.924453,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200GTO,6,True,3,1,Githogoro/Kigwa,-1.21866,36.83586,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200GTO,7,True,1,1,Githogoro/Kigwa,-1.21866,36.83586,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200HHR,6,True,1,1,Shirika House,-1.273122668,36.81620908,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200HML,6,True,6,1,Garden City/Homeland Inn,-1.230479479,36.87905431,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200HTN,6,True,1,1,Hill stone,-1.252511144,36.880036,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200HUN,6,True,3,1,Hunters,-1.227583,36.917981,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200IMI,6,True,2,1,Kamutiini,-1.23051703,36.92298889,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200IRR,6,True,1,1,Riverside,-1.248269409,36.87665105,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200JIN,6,True,1,1,Ikinu,-1.100941,36.797296,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KAI,6,True,1,1,Kwa Kairu,-1.143339,36.966445,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KAW,6,True,1,1,Kwa Maua,-1.121935844,37.00715661,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KBM,6,True,1,1,Kariobangi Market Stage,-1.255259,36.878742,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KCI,6,True,1,1,Kariobangi Junction,-1.252570152,36.87895238,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KEI,6,True,1,1,KIE/Pioneer,-1.272531152,36.82724476,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KEN,6,True,1,1,Kenafric,-1.246680021,36.88435972,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KEP,6,True,1,1,Kenya Power,-1.242946386,36.89085066,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KJN,6,True,4,1,Kirigiti/Ruui,-1.17895,36.83748,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200KS2,6,True,4,1,KIST,-1.1835,36.83854,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200KTJ,6,True,1,1,Junction,-1.152403,36.919994,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KUF,6,True,2,1,KU Fly Over,-1.180681,36.939082,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KWH,6,True,2,1,Bypass/Kwaheri Flyover,-1.215137243,36.83501244,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200KWH,7,True,1,1,Bypass/Kwaheri Flyover,-1.215137243,36.83501244,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200LOK,6,True,1,1,Kobil/K1,-1.267608046,36.81204629,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200LPO,6,True,1,1,Allsops,-1.245715,36.86803667,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MAT,6,True,3,1,Maternity,-1.223112,36.911889,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200MBA,6,True,1,1,Mamba,-1.269103289,36.84183329,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MBC,6,True,1,1,Membley Church,-1.159048,36.939119,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MGN,6,True,1,1,2nd Mugumoini Street,-1.218457,36.874002,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MNO,6,True,1,1,Makutano,-1.064306,36.783481,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MOS,6,True,1,1,Mosque Side Ya Juu,-1.24068,36.89471,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MRR,6,True,2,1,Marurui,-1.211112,36.874403,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200MSH,6,True,5,1,Mushroom,-1.19579,36.83836,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200MTE,6,True,2,1,Muthaiga Golf Club Entrance,-1.25774,36.84292,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200NEH,6,True,1,1,Neighbours,-1.227277,36.870709,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200NES,6,True,3,1,Corner,-1.217567,36.898027,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200NFR,6,True,1,1,Ngorofani,-1.22535789,36.91485,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200NGN,6,True,1,1,Flyover Pangani,-1.266488333,36.83463167,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200NHL,6,True,1,1,Towngate Chapel,-1.15470457,36.81256771,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200NYT,6,True,1,1,Nyati Drive,-1.221369,36.872925,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200OIC,6,True,1,1,Ruaraka Police Post/Baba Dogo Catho,-1.244187087,36.88379377,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200OTO,6,True,3,1,JCL Motors,-1.23544845,36.84368402,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200RAW,6,True,1,1,Kware/Kahawa Sukari,-1.1890769,36.93116426,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RDS,6,True,3,1,Ridgeway Springs,-1.22895062,36.84054315,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200RDS,7,True,1,1,Ridgeway Springs,-1.22895062,36.84054315,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200RER,6,True,1,1,Riverside,-1.243933439,36.88097477,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RGC,6,True,2,1,Regional/ICIPE,-1.220023,36.894127,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RIE,6,True,1,1,Riverside,-1.246434778,36.88011914,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RIL,6,True,1,1,Kona Kwa Rail,-1.208219,36.922329,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RKN,6,True,1,1,Kona,-1.225876,36.874215,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RND,6,True,3,1,Runda Junction,-1.22171,36.83606,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200RND,7,True,1,1,Runda Junction,-1.22171,36.83606,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200ROC,6,True,3,1,Rock City,-1.23795,36.84398,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200ROC,7,True,1,1,Rock City,-1.23795,36.84398,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200RST,6,True,1,1,Roasters,-1.233360171,36.87278867,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200RTI,6,True,3,1,Itara,-1.185209155,36.8388319,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200RUK,6,True,1,1,Ruaraka Academy,-1.214869,36.876151,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SAK,6,True,1,1,Samaki,-1.243772507,36.8785125,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SAN,7,True,1,1,SDA Ikinu,-1.102948665,36.79969311,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200SHK,6,True,3,1,Shark's Palace,-1.24067,36.84427,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200SHK,7,True,1,1,Shark's Palace,-1.24067,36.84427,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200SHL,6,True,1,1,Shell,-1.235088,36.873169,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SHP,6,True,2,1,Shell/Kariobangi Catholic Church,-1.256700754,36.87869489,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SKU,6,True,1,1,Tuskys,-1.0402641,37.07185954,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SPH,6,True,1,1,Super Highway,-1.164448857,36.95673108,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200SRA,6,True,1,1,Naivas Supermarket,-1.247506142,36.87264919,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200STD,6,True,5,1,Stadium,-1.221633554,36.890046,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200STD,7,True,1,1,Stadium,-1.221633554,36.890046,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200STM,6,True,1,1,Steam Drive,-1.222789,36.872219,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200STR,6,True,3,1,Kwa Ng'ethe/Five Star,-1.18981,36.83959,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200TDS,6,True,2,1,Seasons,-1.218752,36.902593,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200TFC,6,True,1,1,Perfection,-1.240324706,36.89570278,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200TKL,6,True,2,1,Total Kiambu,-1.175120205,36.82907671,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200TND,6,True,4,1,Thindigwa,-1.19987,36.83525,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200TSB,6,True,1,1,Booster,-1.159456014,36.82005644,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200TSO,6,True,1,1,Posta,-1.276704669,36.82708651,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200TSS,6,True,1,1,TSS Petrol Station/Blue Hut Hotel,-1.277,36.83091,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200UET,6,True,1,1,Equity,-1.218058347,36.89997339,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200URA,7,True,1,1,Githurai,-1.203685731,36.91733211,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200URD,6,True,1,1,Red Ruby,-1.270240545,36.81308001,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200WAN,6,True,1,1,Dawa Pharmaceuticals,-1.246853203,36.8750605,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0200WJY,6,True,3,1,Wanderjoy,-1.23132,36.84252,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0200WJY,7,True,1,1,Wanderjoy,-1.23132,36.84252,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0200WKU,6,True,1,1,Kwa Mafuta,-1.228705287,36.91972089,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
02016EA,6,True,1,1,36Stage,-1.261315674,36.88658595,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201AGH,6,True,1,1,Aga Khan Hospital,-1.268924,36.809952,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201AIK,6,True,1,1,Kariobangi Mwisho,-1.253018333,36.88480333,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201AIP,7,True,1,1,Aipcea,-1.11975,36.819057,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201AIS,6,True,1,1,AIC Lucky Summer,-1.240432,36.895398,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ALP,6,True,1,1,Allsops,-1.245253086,36.86786413,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ALS,6,True,3,1,Allsops,-1.244512796,36.86686635,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201AMC,6,True,1,1,Cinema,-1.250704855,36.90486789,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ARI,7,True,1,1,Kwa Bridge,-1.121764183,37.00636268,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201ARS,6,True,1,1,Car Wash,-1.232335567,36.87308371,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ASP,6,True,1,1,Allsops,-1.24517262,36.86789632,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ATB,6,True,1,1,Kariobangi catholic church/ Kanisani,-1.257166667,36.879065,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201BHC,6,True,1,1,Beta  Health Care,-1.062916517,36.78296685,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201BHC,7,True,1,1,Beta  Health Care,-1.062916517,36.78296685,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201BPC,6,True,1,1,The Baptist Chapel,-1.241702,36.893618,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201BRA,6,True,4,1,Barua,-1.19333,36.83991,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201CAL,6,True,1,1,Caltexdn/Equity,-1.268018,36.833628,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201CIA,6,True,1,1,AIC Church,-1.256825656,36.89734161,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201CIT,6,True,1,1,Police Post,-1.2441549,36.88429534,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201CJU,6,True,1,1,Ruiru Road Junction,-1.148968667,36.9568947,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201CNA,6,True,1,1,Cabanas,-1.329994798,36.89034641,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201CON,6,True,2,1,Corner,-1.247130632,36.8743068,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DAW,6,True,2,1,Naivas/Dawa Pharmacutical,-1.247043,36.873225,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DBR,6,True,1,1,Ndumberi Factory,-1.140974,36.805712,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DIA,6,True,1,1,KIE/Desai,-1.271711916,36.82795823,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DNK,6,True,3,1,Danamac's Flats,-1.21821,36.900913,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201DNO,6,True,1,1,Rounda,-1.26219011,36.87874854,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DUA,6,True,1,1,Ruiru Road Junction,-1.1490798,36.95702612,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201DWE,7,True,1,1,Weigh Bridge,-1.129483581,36.98738873,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201ECH,6,True,1,1,Dawa Pharmaceutical,-1.247130632,36.87301397,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201ENL,6,True,1,1,Hill stone,-1.252511667,36.880055,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201EQT,6,True,1,1,Equity,-1.217932105,36.89985752,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201EVR,6,True,3,1,Evergreen,-1.2106,36.83313,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201FM,6,True,1,1,FM,-1.269269586,36.84068531,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GIT,6,True,1,1,Githurai,-1.203684,36.916758,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GRD,6,True,2,1,Equity,-1.217937,36.899857,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GRG,6,True,2,1,Garage,-1.231222,36.924549,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GTC,6,True,1,1,Gathecha/KSC International Junction,-1.240786,36.887714,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GTJ,6,True,1,1,Gathanji,-1.089753,36.782261,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201GTJ,7,True,1,1,Gathanji,-1.089753,36.782261,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201GTO,6,True,4,1,Githogoro,-1.2186,36.83579,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201HML,6,True,8,1,Roasters/Naivas,-1.233043671,36.87387228,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201HSM,6,True,1,1,House Of Faith Ministry,-1.240245,36.895997,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201I/T,6,True,1,1,Kariobangi Market Stage/Soko,-1.255205601,36.87902749,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201IAH,6,True,1,1,Muthaiga,-1.260555518,36.84327364,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201IES,6,True,1,1,Desai,-1.27194795,36.82773024,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201IIR,6,True,1,1,Riverside,-1.249303222,36.87765419,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201IKN,7,True,1,1,Ikinu,-1.099779,36.795763,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201JAM,6,True,1,1,Jamaica,-1.074943542,36.78059578,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201JAM,7,True,1,1,Jamaica,-1.074943542,36.78059578,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201JNT,7,True,1,1,Gatitu,-1.043277383,37.07080007,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201KAI,6,True,1,1,Kwa Kairu,-1.142084,36.966911,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KAM,6,True,1,1,Kanyama,-1.252580881,36.88219786,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KBM,6,True,1,1,Kariobangi Market Stage/Soko,-1.255236268,36.87908113,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KBO,6,True,1,1,Kimbo,-1.132586,36.974481,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KCB,6,True,2,1,KCB Kiambu,-1.172811985,36.82988405,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KCL,6,True,1,1,K1 Club,-1.268620491,36.81223512,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KEE,6,True,1,1,KEMREF,-1.241980791,36.8933022,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KEP,6,True,1,1,Kenya Power,-1.242862,36.89084,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KFS,6,True,2,1,Kenya Forestry Service Station/CID,-1.250478029,36.84655666,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KGM,6,True,1,1,Kiangima,-1.075928,36.786734,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KGM,7,True,1,1,Kiangima,-1.075928,36.786734,0.0571428571428571,0.5,0.0,20.92142857142857,3847.35,3883.0,5704.700000000003,0.0,0
0201KIH,6,True,2,1,Kihunguro,-1.160286069,36.95838869,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KJN,6,True,2,1,Kirigiti Junction,-1.17902,36.83742,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KMT,6,True,1,1,Kamutiini,-1.229538,36.920874,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KRK,6,True,13,1,Kariokor,-1.279431,36.833293,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201KS2,6,True,3,1,KIST,-1.18345,36.83848,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201KSR,6,True,3,1,Kasarini/Paradise Lost,-1.20585,36.83201,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201KSS,6,True,4,1,Brentwood Hotel,-1.20461,36.83264,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201KSU,6,True,1,1,Kamindi Supermarket,-1.171696186,36.82808161,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,0
0201KWH,6,True,3,1,Bypass/Kwaheri Flyover,-1.21506,36.83495,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
0201MET,6,True,3,1,Bull & Bush,-1.217444,36.89776,0.0857142857142857,0.6428571428571429,0.0,18.90714285714285,4279.27,4217.5,6212.200000000001,0.0,1
