file,avg_travel_time,median_travel_time,p90_travel_time,hour,high_congestion
matonwalk-1359.csv,6684.8,6203.5,10749.000000000004,13.0,1
matonwalk-136.csv,4283.37,4663.5,6204.4,13.0,0
matonwalk-1360.csv,7590.81,7452.0,12915.0,13.0,1
matonwalk-1361.csv,8391.74,9365.5,13929.0,13.0,1
matonwalk-1362.csv,9742.93,11375.0,14711.0,13.0,1
matonwalk-1363.csv,11247.62,13390.5,16079.800000000003,13.0,1
matonwalk-1364.csv,8219.77,6925.0,14660.100000000006,13.0,1
matonwalk-1365.csv,8286.62,6203.5,15026.0,13.0,1
matonwalk-1366.csv,9175.22,6204.0,17082.0,13.0,1
matonwalk-1367.csv,9403.65,6204.0,17429.0,13.0,1
matonwalk-1368.csv,9324.27,8768.0,14859.0,13.0,1
matonwalk-1369.csv,9344.27,6898.0,15813.0,13.0,1
matonwalk-137.csv,4199.99,4158.5,6204.0,13.0,0
matonwalk-1370.csv,9956.49,5601.0,18035.0,13.0,1
matonwalk-1371.csv,10197.45,5161.0,18035.0,13.0,1
matonwalk-1372.csv,11659.27,5161.0,35430.4,13.0,1
matonwalk-1373.csv,17114.43,10156.0,38026.4,13.0,1
matonwalk-1374.csv,20760.17,16965.0,40377.1,13.0,1
matonwalk-1375.csv,24869.37,18071.0,42656.4,13.0,1
matonwalk-1376.csv,22141.22,30731.0,40072.5,13.0,1
matonwalk-1377.csv,18859.98,5902.5,41348.1,13.0,1
matonwalk-1378.csv,15308.98,5108.0,42667.3,13.0,1
matonwalk-1379.csv,7272.24,6470.5,12179.900000000001,13.0,1
matonwalk-138.csv,4324.57,4680.5,6204.0,13.0,0
matonwalk-1380.csv,6061.33,5416.0,9856.800000000001,13.0,1
matonwalk-1381.csv,5083.05,4939.0,7879.200000000001,13.0,1
matonwalk-1382.csv,3913.45,3905.0,5919.3,13.0,0
matonwalk-1383.csv,3257.23,3213.0,5080.700000000002,13.0,0
matonwalk-1384.csv,3674.93,3609.5,5402.5,13.0,0
matonwalk-1385.csv,3326.19,3467.5,4947.700000000001,13.0,0
matonwalk-1386.csv,3724.69,3727.5,5624.300000000002,13.0,0
matonwalk-1387.csv,4476.41,4406.0,6675.700000000001,13.0,0
matonwalk-1388.csv,4116.14,4057.5,6203.1,13.0,0
matonwalk-1389.csv,4122.53,3863.5,6231.300000000002,13.0,0
matonwalk-139.csv,4223.57,4309.0,6204.0,13.0,0
matonwalk-1390.csv,4352.97,3949.0,7650.800000000004,13.0,0
matonwalk-1391.csv,4746.15,4125.0,8535.6,13.0,1
matonwalk-1392.csv,5497.32,4894.5,9392.2,13.0,1
matonwalk-1393.csv,5422.55,5142.0,7530.900000000003,13.0,1
matonwalk-1394.csv,5461.3,5162.0,8642.800000000001,13.0,1
matonwalk-1395.csv,6269.97,5900.0,10734.200000000006,13.0,1
matonwalk-1396.csv,10235.66,10798.0,15612.1,13.0,1
matonwalk-1397.csv,8332.99,6825.5,16213.4,13.0,1
matonwalk-1398.csv,9088.03,7617.0,16619.0,13.0,1
matonwalk-1399.csv,9601.13,9478.5,15978.400000000003,13.0,1
matonwalk-14.csv,5786.37,5699.5,7910.3,14.0,1
matonwalk-140.csv,4468.79,4688.5,6204.0,14.0,0
matonwalk-1400.csv,12384.8,15322.5,19111.0,14.0,1
matonwalk-1401.csv,11642.56,13187.5,18927.100000000002,14.0,1
matonwalk-1402.csv,10477.87,10945.5,17401.000000000004,14.0,1
matonwalk-1403.csv,8840.16,7177.5,15781.2,14.0,1
matonwalk-1404.csv,7744.77,6222.0,13951.800000000001,14.0,1
matonwalk-1405.csv,6659.07,5601.0,12010.200000000003,14.0,1
matonwalk-1406.csv,5810.79,5208.0,10099.100000000002,14.0,1
matonwalk-1407.csv,5091.41,4926.0,8325.7,14.0,1
matonwalk-1408.csv,4651.26,4822.5,6625.200000000002,14.0,0
matonwalk-1409.csv,4263.07,4461.0,6204.0,14.0,0
matonwalk-141.csv,4817.21,4972.5,6772.700000000001,14.0,1
matonwalk-1410.csv,4147.94,4144.0,6203.1,14.0,0
matonwalk-1411.csv,4203.45,4144.0,6203.1,14.0,0
matonwalk-1412.csv,4211.71,4144.0,6203.1,14.0,0
matonwalk-1413.csv,6545.8,6204.5,11110.900000000001,14.0,1
matonwalk-1414.csv,7357.84,7260.0,12387.5,14.0,1
matonwalk-1415.csv,8630.03,9322.5,13862.800000000001,14.0,1
matonwalk-1416.csv,7702.21,7293.5,12757.0,14.0,1
matonwalk-1417.csv,8815.55,8844.0,14934.800000000001,14.0,1
matonwalk-1418.csv,8699.26,8711.0,15319.800000000001,14.0,1
matonwalk-1419.csv,9510.83,9847.5,16238.0,14.0,1
matonwalk-142.csv,5540.11,5602.0,8533.1,14.0,1
matonwalk-1420.csv,9126.74,8768.0,14859.0,14.0,1
matonwalk-1421.csv,8516.77,7715.0,15454.0,14.0,1
matonwalk-1422.csv,8999.24,6889.0,17704.3,14.0,1
matonwalk-1423.csv,8747.75,5273.5,18035.0,14.0,1
matonwalk-1424.csv,10759.36,10156.0,18043.1,14.0,1
matonwalk-1425.csv,12383.76,10156.0,19248.7000000001,14.0,1
matonwalk-1426.csv,15642.73,10156.0,37239.8,14.0,1
matonwalk-1427.csv,19205.74,13560.5,39754.0,14.0,1
matonwalk-1428.csv,23500.2,16965.0,42178.9,14.0,1
matonwalk-1429.csv,21904.19,27813.0,39231.0,14.0,1
matonwalk-143.csv,6709.97,6758.5,10611.5,14.0,1
matonwalk-1430.csv,18653.18,6204.0,40311.600000000006,14.0,1
matonwalk-1431.csv,14526.46,5044.5,41105.9,14.0,1
matonwalk-1432.csv,7938.51,7026.5,12617.1,14.0,1
matonwalk-1433.csv,6091.51,5564.0,9588.800000000003,14.0,1
matonwalk-1434.csv,5086.82,4797.5,8050.200000000002,14.0,1
matonwalk-1435.csv,4258.09,4129.0,6436.1,14.0,0
matonwalk-1436.csv,3661.24,3593.5,5445.600000000001,14.0,0
matonwalk-1437.csv,3382.12,3365.5,4937.1,14.0,0
matonwalk-1438.csv,3318.47,3271.5,5103.400000000001,14.0,0
matonwalk-1439.csv,4096.7,3936.5,6345.700000000001,14.0,0
matonwalk-144.csv,6012.89,5162.0,11440.2,14.0,1
matonwalk-1440.csv,4822.48,4329.5,7798.200000000003,14.0,1
matonwalk-1441.csv,5264.89,4908.5,9110.500000000004,14.0,1
matonwalk-1442.csv,5132.65,4680.5,9515.4,14.0,1
matonwalk-1443.csv,5908.77,5458.0,10222.2,14.0,1
matonwalk-1444.csv,6321.96,5460.0,10766.0,14.0,1
matonwalk-1445.csv,6189.77,5475.5,10361.2,14.0,1
matonwalk-1446.csv,6759.87,6785.5,10217.2,14.0,1
matonwalk-1447.csv,6147.25,5827.5,9283.900000000003,14.0,1
matonwalk-1448.csv,6322.6,5976.5,10342.400000000005,14.0,1
matonwalk-1449.csv,9155.51,9605.0,14329.80000000001,14.0,1
matonwalk-145.csv,6792.8,5387.0,13981.300000000001,14.0,1
matonwalk-1450.csv,7978.65,7079.0,16213.1,14.0,1
matonwalk-1451.csv,8330.63,7659.5,17204.6,14.0,1
matonwalk-1452.csv,8659.77,7765.5,16788.7,14.0,1
matonwalk-1453.csv,8887.48,8374.5,16284.2,14.0,1
matonwalk-1454.csv,8652.28,6970.5,15418.800000000003,14.0,1
matonwalk-1455.csv,8275.1,6204.0,14571.7,14.0,1
matonwalk-1456.csv,7805.06,6204.0,13608.0,14.0,1
matonwalk-1457.csv,9004.22,7059.5,15400.300000000003,14.0,1
matonwalk-1458.csv,7572.56,6204.5,13579.800000000001,14.0,1
matonwalk-1459.csv,6637.21,6203.5,11062.800000000003,14.0,1
matonwalk-146.csv,10035.44,10267.5,16884.600000000002,14.0,1
matonwalk-1460.csv,5525.19,5161.5,9295.400000000001,14.0,1
matonwalk-1461.csv,4756.57,4899.0,7518.6,14.0,1
matonwalk-1462.csv,4369.29,4680.5,6203.1,14.0,0
matonwalk-1463.csv,4469.75,4717.0,6311.200000000001,14.0,0
matonwalk-1464.csv,4136.86,4144.0,6203.0,14.0,0
matonwalk-1465.csv,5183.51,5261.0,7652.700000000001,14.0,1
matonwalk-1466.csv,5629.32,5381.5,8868.900000000001,14.0,1
matonwalk-1467.csv,6284.0,5803.0,9700.400000000001,14.0,1
matonwalk-1468.csv,6478.59,6167.0,10512.2,14.0,1
matonwalk-1469.csv,7589.07,6999.5,12278.600000000002,14.0,1
matonwalk-147.csv,12063.02,14237.5,19163.7,14.0,1
matonwalk-1470.csv,8303.41,7816.5,13480.2,14.0,1
matonwalk-1471.csv,7970.01,7802.5,12773.1,14.0,1
matonwalk-1472.csv,8373.15,8337.5,13206.0,14.0,1
matonwalk-1473.csv,8234.7,7725.0,13778.0,14.0,1
matonwalk-1474.csv,8462.52,7021.0,16132.0,14.0,1
matonwalk-1475.csv,8798.1,6534.0,17393.0,14.0,1
matonwalk-1476.csv,9808.01,10156.0,17429.0,14.0,1
matonwalk-1477.csv,10258.71,10156.0,17429.0,14.0,1
matonwalk-1478.csv,12093.96,10156.0,17577.800000000003,14.0,1
matonwalk-1479.csv,14941.74,10156.0,36464.2,14.0,1
matonwalk-148.csv,8276.89,5387.0,17255.8,14.0,1
matonwalk-1480.csv,18295.02,16965.0,38928.5,14.0,1
matonwalk-1481.csv,22249.81,16965.0,41581.0,14.0,1
matonwalk-1482.csv,26078.34,29848.0,43978.600000000006,14.0,1
matonwalk-1483.csv,18984.9,6564.5,39350.7,14.0,1
matonwalk-1484.csv,15629.48,5386.0,40383.700000000004,14.0,1
matonwalk-1485.csv,7919.78,6967.5,12583.6,14.0,1
matonwalk-1486.csv,6107.83,5647.0,9661.300000000005,14.0,1
matonwalk-1487.csv,4786.34,4649.0,7598.500000000001,14.0,1
matonwalk-1488.csv,4017.3,3847.5,6348.4000000000015,14.0,0
matonwalk-1489.csv,3511.56,3318.0,5601.1,14.0,0
matonwalk-149.csv,8678.6,5387.0,18602.7,14.0,1
matonwalk-1490.csv,3886.97,3702.0,6044.0,14.0,0
matonwalk-1491.csv,4408.46,4178.5,6643.6,14.0,0
matonwalk-1492.csv,5021.34,4650.0,8405.200000000003,14.0,1
matonwalk-1493.csv,6286.29,6020.5,9790.800000000003,14.0,1
matonwalk-1494.csv,6353.11,5161.0,11282.800000000001,14.0,1
matonwalk-1495.csv,6645.95,5182.0,11974.400000000001,14.0,1
matonwalk-1496.csv,7266.14,6171.5,11941.1,14.0,1
matonwalk-1497.csv,7481.59,6436.0,12083.0,14.0,1
matonwalk-1498.csv,7156.48,6884.0,12568.5,14.0,1
matonwalk-1499.csv,6502.49,5992.0,12225.0,14.0,1
matonwalk-15.csv,5202.08,5510.0,6914.3,15.0,1
matonwalk-150.csv,7905.4,4927.5,19953.5,15.0,1
matonwalk-1500.csv,6160.0,5601.0,8985.600000000004,15.0,1
matonwalk-1501.csv,6203.95,5480.5,9632.0,15.0,1
matonwalk-1502.csv,7554.22,7062.5,11999.7,15.0,1
matonwalk-1503.csv,7893.86,6959.5,14452.0,15.0,1
matonwalk-1504.csv,7499.41,6203.5,17214.7,15.0,1
matonwalk-1505.csv,7956.86,6203.0,17333.5,15.0,1
matonwalk-1506.csv,8066.14,6023.5,16487.600000000002,15.0,1
matonwalk-1507.csv,8005.63,5274.0,15916.000000000004,15.0,1
matonwalk-1508.csv,7953.98,5162.0,15740.000000000002,15.0,1
matonwalk-1509.csv,7563.02,5601.0,14583.6,15.0,1
matonwalk-151.csv,6925.28,4763.5,21277.5,15.0,1
matonwalk-1510.csv,7512.51,6820.0,13569.4,15.0,1
matonwalk-1511.csv,7143.47,6926.5,12267.900000000001,15.0,1
matonwalk-1512.csv,7614.53,7616.0,12579.600000000002,15.0,1
matonwalk-1513.csv,6157.32,5629.5,10491.900000000001,15.0,1
matonwalk-1514.csv,5183.88,4944.0,8719.0,15.0,1
matonwalk-1515.csv,4509.18,4680.0,6841.300000000001,15.0,0
matonwalk-1516.csv,4204.5,4401.0,5941.200000000001,15.0,0
matonwalk-1517.csv,4312.51,4486.5,6214.0,15.0,0
matonwalk-1518.csv,4516.78,4671.5,6392.100000000003,15.0,0
matonwalk-1519.csv,4799.75,4836.0,7072.200000000001,15.0,1
matonwalk-152.csv,7009.69,5882.0,8495.500000000135,15.0,1
matonwalk-1520.csv,5455.91,5319.5,8096.9000000000015,15.0,1
matonwalk-1521.csv,5820.51,5601.5,8867.300000000001,15.0,1
matonwalk-1522.csv,6839.01,6876.0,10417.200000000003,15.0,1
matonwalk-1523.csv,7096.09,7027.5,11165.000000000004,15.0,1
matonwalk-1524.csv,7703.81,7113.0,12634.400000000001,15.0,1
matonwalk-1525.csv,9166.55,9637.5,14603.400000000001,15.0,1
matonwalk-1526.csv,8960.68,8209.0,16066.0,15.0,1
matonwalk-1527.csv,8185.55,6203.5,15789.300000000003,15.0,1
matonwalk-1528.csv,8652.06,6268.5,16705.7,15.0,1
matonwalk-1529.csv,10127.03,10156.0,16968.2,15.0,1
matonwalk-153.csv,5654.94,4676.0,6204.0,15.0,1
matonwalk-1530.csv,10409.52,10156.0,16965.0,15.0,1
matonwalk-1531.csv,12517.4,10156.0,17411.9,15.0,1
matonwalk-1532.csv,15363.52,10156.0,29848.0,15.0,1
matonwalk-1533.csv,18582.5,16965.0,38393.1,15.0,1
matonwalk-1534.csv,22875.73,19370.0,37903.100000000006,15.0,1
matonwalk-1535.csv,24418.57,19728.0,40374.4,15.0,1
matonwalk-1536.csv,21430.49,27736.0,38868.200000000004,15.0,1
matonwalk-1537.csv,17273.69,6203.0,39669.700000000004,15.0,1
matonwalk-1538.csv,7126.8,6652.0,12448.900000000001,15.0,1
matonwalk-1539.csv,5590.87,5180.0,9476.500000000004,15.0,1
matonwalk-154.csv,5391.72,4928.0,6204.0,15.0,1
matonwalk-1540.csv,4935.51,4680.5,7461.200000000001,15.0,1
matonwalk-1541.csv,4244.93,4196.5,6209.700000000001,15.0,0
matonwalk-1542.csv,4183.69,3982.5,6203.0,15.0,0
matonwalk-1543.csv,4557.82,4487.0,6586.100000000001,15.0,0
matonwalk-1544.csv,4970.9,4759.5,7262.700000000005,15.0,1
matonwalk-1545.csv,6254.6,5728.0,10200.000000000004,15.0,1
matonwalk-1546.csv,7333.07,7082.0,11975.600000000002,15.0,1
matonwalk-1547.csv,8022.73,7082.0,12801.0,15.0,1
matonwalk-1548.csv,8051.3,6087.5,14305.7,15.0,1
matonwalk-1549.csv,8737.6,7082.0,14482.500000000002,15.0,1
matonwalk-155.csv,8711.18,8658.0,8658.0,15.0,1
matonwalk-1550.csv,8870.18,8109.0,14552.400000000001,15.0,1
matonwalk-1551.csv,9253.03,9932.5,14907.4,15.0,1
matonwalk-1552.csv,7697.72,6491.5,15489.5,15.0,1
matonwalk-1553.csv,7035.24,5902.5,15255.000000000002,15.0,1
matonwalk-1554.csv,6672.43,5274.0,15132.10000000001,15.0,1
matonwalk-1555.csv,6841.99,5382.0,11074.800000000025,15.0,1
matonwalk-1556.csv,7430.68,5602.0,14337.0,15.0,1
matonwalk-1557.csv,8499.75,7238.0,14350.0,15.0,1
matonwalk-1558.csv,7989.3,6164.0,17761.300000000007,15.0,1
matonwalk-1559.csv,7907.64,5184.0,17501.100000000002,15.0,1
matonwalk-156.csv,10321.53,8658.0,28227.500000000007,15.0,1
matonwalk-1560.csv,7939.68,4926.0,17546.9,15.0,1
matonwalk-1561.csv,7937.44,4926.0,16361.900000000003,15.0,1
matonwalk-1562.csv,7703.73,5161.0,15991.800000000001,15.0,1
matonwalk-1563.csv,7582.45,6203.5,14209.400000000005,15.0,1
matonwalk-1564.csv,7431.17,7406.5,13081.2,15.0,1
matonwalk-1565.csv,6828.16,6765.5,11359.400000000003,15.0,1
matonwalk-1566.csv,6282.88,6165.0,10366.4,15.0,1
matonwalk-1567.csv,5676.03,5380.0,9575.300000000001,15.0,1
matonwalk-1568.csv,4838.01,4680.5,7694.200000000001,15.0,1
matonwalk-1569.csv,4137.79,4040.0,6203.3,15.0,0
matonwalk-157.csv,12316.78,8658.0,33974.200000000004,15.0,1
matonwalk-1570.csv,3877.83,3906.0,5552.900000000001,15.0,0
matonwalk-1571.csv,3857.51,3896.5,5521.900000000001,15.0,0
matonwalk-1572.csv,4134.8,4093.5,5991.900000000001,15.0,0
matonwalk-1573.csv,5027.64,4929.0,7269.500000000001,15.0,1
matonwalk-1574.csv,5987.96,5804.0,8831.3,15.0,1
matonwalk-1575.csv,6435.84,6706.5,9471.5,15.0,1
matonwalk-1576.csv,6635.05,6186.5,10631.900000000001,15.0,1
matonwalk-1577.csv,7169.83,6642.0,12018.6,15.0,1
matonwalk-1578.csv,8335.6,8732.0,13004.8,15.0,1
matonwalk-1579.csv,8709.67,9337.0,12930.300000000001,15.0,1
matonwalk-158.csv,16260.16,8658.0,39387.00000000001,15.0,1
matonwalk-1580.csv,7995.41,6888.0,14714.200000000003,15.0,1
matonwalk-1581.csv,7751.66,5659.0,14355.7,15.0,1
matonwalk-1582.csv,7833.1,5601.0,14355.0,15.0,1
matonwalk-1583.csv,8440.01,5601.5,14355.0,15.0,1
matonwalk-1584.csv,10461.54,6925.0,14861.300000000005,15.0,1
matonwalk-1585.csv,18453.69,19370.0,19728.0,15.0,1
matonwalk-1586.csv,20191.59,19370.0,37568.700000000004,15.0,1
matonwalk-1587.csv,21789.28,19370.0,37832.0,15.0,1
matonwalk-1588.csv,23160.5,19370.0,37832.0,15.0,1
matonwalk-1589.csv,23033.33,19370.0,29848.0,15.0,1
matonwalk-159.csv,20650.76,8658.0,42141.9,15.0,1
matonwalk-1590.csv,22872.23,21614.0,29848.0,15.0,1
matonwalk-16.csv,4521.81,4763.5,6301.9,16.0,0
matonwalk-160.csv,4056.89,3945.0,6209.6,16.0,0
matonwalk-161.csv,4324.44,4337.0,6254.9,16.0,0
matonwalk-162.csv,4568.43,4675.5,6317.700000000001,16.0,0
matonwalk-163.csv,4738.62,4924.0,6254.300000000001,16.0,1
matonwalk-164.csv,5499.01,5602.0,6986.0,16.0,1
matonwalk-165.csv,5190.74,5387.5,6938.500000000001,16.0,1
matonwalk-166.csv,4685.43,4882.5,6446.600000000001,16.0,0
matonwalk-167.csv,4240.5,4321.0,6016.900000000001,16.0,0
matonwalk-168.csv,4048.32,4125.5,5580.2,16.0,0
matonwalk-169.csv,3894.68,3841.5,5488.600000000002,16.0,0
matonwalk-17.csv,4339.18,4289.5,6236.4,17.0,0
matonwalk-170.csv,3477.07,3327.0,5173.2,17.0,0
matonwalk-171.csv,3249.33,3127.0,5184.200000000001,17.0,0
matonwalk-172.csv,4002.67,3848.0,6196.0,17.0,0
matonwalk-173.csv,4582.84,4666.5,6480.7,17.0,0
matonwalk-174.csv,4765.56,5008.5,6314.0,17.0,1
matonwalk-175.csv,4828.83,4839.5,6256.900000000001,17.0,1
matonwalk-176.csv,4670.58,4806.5,6208.0,17.0,0
matonwalk-177.csv,4072.77,4176.0,5812.6,17.0,0
matonwalk-178.csv,3675.93,3544.5,5708.1,17.0,0
matonwalk-179.csv,3344.9,3322.0,5531.9,17.0,0
matonwalk-18.csv,4750.03,4567.0,6667.600000000002,18.0,1
matonwalk-180.csv,4555.69,4476.0,6798.300000000003,18.0,0
matonwalk-181.csv,5400.0,5197.5,7706.6,18.0,1
matonwalk-182.csv,5643.66,5481.5,7755.000000000003,18.0,1
matonwalk-183.csv,5417.98,5564.5,7328.500000000001,18.0,1
matonwalk-184.csv,4526.05,4742.0,6339.4000000000015,18.0,0
matonwalk-185.csv,4323.5,4631.5,6204.0,18.0,0
matonwalk-186.csv,4445.14,4621.0,6204.8,18.0,0
matonwalk-187.csv,4487.28,4681.5,6205.0,18.0,0
matonwalk-188.csv,4420.65,4692.0,6216.8,18.0,0
matonwalk-189.csv,4205.75,4200.0,6204.0,18.0,0
matonwalk-19.csv,5118.95,4910.5,7278.600000000002,19.0,1
matonwalk-190.csv,4158.21,4144.0,6204.0,19.0,0
matonwalk-191.csv,4148.2,4144.0,6204.0,19.0,0
matonwalk-192.csv,4721.85,4927.0,6934.8,19.0,0
matonwalk-193.csv,4532.27,4695.5,6385.700000000002,19.0,0
matonwalk-194.csv,4274.36,4354.5,6204.0,19.0,0
matonwalk-195.csv,4855.57,5018.5,6995.600000000002,19.0,1
matonwalk-196.csv,5511.84,4961.0,9960.500000000002,19.0,1
matonwalk-197.csv,6207.48,4928.0,12179.5,19.0,1
matonwalk-198.csv,7226.38,5625.5,14584.800000000003,19.0,1
matonwalk-199.csv,8890.42,6723.0,17639.7,19.0,1
matonwalk-2.csv,4094.07,4144.0,5709.100000000001,2.0,0
matonwalk-20.csv,5208.12,5061.0,7365.300000000002,20.0,1
matonwalk-200.csv,12878.12,15499.0,19682.800000000003,20.0,1
matonwalk-201.csv,15253.79,17836.5,21597.800000000003,20.0,1
matonwalk-202.csv,10023.33,6204.0,19580.2,20.0,1
matonwalk-203.csv,9286.04,5162.0,21061.800000000003,20.0,1
matonwalk-204.csv,8641.46,5162.0,22656.4,20.0,1
matonwalk-205.csv,8605.93,5882.0,24009.300000000003,20.0,1
matonwalk-206.csv,8377.6,5882.0,25366.600000000002,20.0,1
matonwalk-207.csv,9434.58,8658.0,10596.300000000165,20.0,1
matonwalk-208.csv,9808.56,8658.0,8658.0,20.0,1
matonwalk-209.csv,11245.0,8658.0,35375.100000000006,20.0,1
matonwalk-21.csv,5893.95,5701.0,8705.400000000003,21.0,1
matonwalk-210.csv,13345.41,8658.0,38353.700000000004,21.0,1
matonwalk-211.csv,17119.65,8658.0,41691.200000000004,21.0,1
matonwalk-212.csv,20755.72,8658.0,43885.100000000006,21.0,1
matonwalk-213.csv,3779.06,3914.5,5749.700000000002,21.0,0
matonwalk-214.csv,4373.71,4392.0,6558.4000000000015,21.0,0
matonwalk-215.csv,4654.69,4695.0,6435.6,21.0,0
matonwalk-216.csv,4710.64,4896.0,6220.1,21.0,0
matonwalk-217.csv,4981.45,5195.5,6245.3,21.0,1
matonwalk-218.csv,4754.82,5126.0,6204.2,21.0,1
matonwalk-219.csv,4553.58,4658.0,6276.500000000001,21.0,0
matonwalk-22.csv,7002.0,6675.0,10921.0,22.0,1
matonwalk-220.csv,4418.52,4526.0,6187.8,22.0,0
matonwalk-221.csv,3958.66,4152.0,5518.700000000001,22.0,0
matonwalk-222.csv,3561.1,3650.5,5199.000000000002,22.0,0
matonwalk-223.csv,3261.05,3184.5,5180.000000000001,22.0,0
matonwalk-224.csv,3440.86,3172.0,5242.200000000002,22.0,0
matonwalk-225.csv,3446.92,3321.0,5308.700000000001,22.0,0
matonwalk-226.csv,3723.65,3604.0,5823.200000000001,22.0,0
matonwalk-227.csv,4412.7,4469.5,6290.0,22.0,0
matonwalk-228.csv,4643.81,4745.0,6111.200000000001,22.0,0
matonwalk-229.csv,4717.23,4719.5,6366.500000000001,22.0,0
matonwalk-23.csv,6529.38,6322.0,11038.300000000003,23.0,1
matonwalk-230.csv,4460.52,4537.0,6035.000000000001,23.0,0
matonwalk-231.csv,3910.43,3871.0,5735.700000000001,23.0,0
matonwalk-232.csv,3197.47,3179.5,5041.500000000001,23.0,0
matonwalk-233.csv,4149.76,4031.5,6410.5,23.0,0
matonwalk-234.csv,4847.13,4885.0,7023.100000000001,23.0,1
matonwalk-235.csv,5064.76,4986.0,7068.6,23.0,1
matonwalk-236.csv,4917.16,4928.0,6650.300000000001,23.0,1
matonwalk-237.csv,4418.58,4681.0,6277.3,23.0,0
matonwalk-238.csv,4166.81,4149.5,6204.0,23.0,0
matonwalk-239.csv,4244.62,4247.5,6204.0,23.0,0
matonwalk-24.csv,5868.24,5775.0,9806.0,24.0,1
matonwalk-240.csv,4348.9,4630.5,6209.0,24.0,0
matonwalk-241.csv,4189.38,4245.5,6204.0,24.0,0
matonwalk-242.csv,4592.17,4875.0,6757.400000000001,24.0,0
matonwalk-243.csv,4987.61,5164.0,7505.8,24.0,1
matonwalk-244.csv,5195.54,5242.5,7478.400000000002,24.0,1
matonwalk-245.csv,5206.42,5223.0,7606.900000000001,24.0,1
matonwalk-246.csv,5050.83,5239.0,7558.400000000001,24.0,1
matonwalk-247.csv,4736.75,4966.0,6980.100000000001,24.0,1
matonwalk-248.csv,5012.17,5161.5,7897.100000000004,24.0,1
matonwalk-249.csv,5510.16,5161.5,10258.300000000001,24.0,1
matonwalk-25.csv,5818.76,5593.0,8908.4,25.0,1
matonwalk-250.csv,6232.75,5161.0,12321.900000000003,25.0,1
matonwalk-251.csv,7628.43,6171.0,15329.1,25.0,1
matonwalk-252.csv,9423.26,9704.0,17538.000000000004,25.0,1
matonwalk-253.csv,13278.3,15770.0,19791.400000000005,25.0,1
matonwalk-254.csv,15805.12,18071.5,21856.4,25.0,1
matonwalk-255.csv,18639.54,20164.5,24265.0,25.0,1
matonwalk-256.csv,11102.83,5602.0,22416.4,25.0,1
matonwalk-257.csv,11551.87,6529.0,24695.9,25.0,1
matonwalk-258.csv,11306.75,6204.0,26216.000000000007,25.0,1
matonwalk-259.csv,10661.83,5882.0,28496.00000000001,25.0,1
matonwalk-26.csv,5296.53,5162.0,8204.1,26.0,1
matonwalk-260.csv,12072.24,8658.0,32945.4,26.0,1
matonwalk-261.csv,13546.49,8658.0,36437.2,26.0,1
matonwalk-262.csv,14420.38,8658.0,38846.2,26.0,1
matonwalk-263.csv,15815.18,8658.0,41260.1,26.0,1
matonwalk-264.csv,19865.1,8658.0,43524.0,26.0,1
matonwalk-265.csv,23389.08,8658.0,45412.700000000004,26.0,1
matonwalk-266.csv,4035.3,4113.5,6148.400000000001,26.0,0
matonwalk-267.csv,4115.49,4090.0,6269.7,26.0,0
matonwalk-268.csv,4582.44,4544.5,6864.5,26.0,0
matonwalk-269.csv,4793.74,4836.5,6629.1,26.0,1
matonwalk-27.csv,4961.44,5006.5,6980.000000000001,27.0,1
matonwalk-270.csv,4807.79,4910.0,6297.3,27.0,1
matonwalk-271.csv,4649.64,4760.0,6223.300000000002,27.0,0
matonwalk-272.csv,4339.72,4219.5,6230.6,27.0,0
matonwalk-273.csv,4043.88,3925.0,5652.200000000001,27.0,0
matonwalk-274.csv,3843.11,4014.5,5234.3,27.0,0
matonwalk-275.csv,3730.88,3770.0,5341.500000000001,27.0,0
matonwalk-276.csv,3485.75,3467.0,5390.0,27.0,0
matonwalk-277.csv,3198.75,3185.0,5164.2,27.0,0
matonwalk-278.csv,3389.94,3235.5,5251.700000000001,27.0,0
matonwalk-279.csv,3364.75,3205.0,5333.700000000001,27.0,0
matonwalk-28.csv,4332.32,4506.5,6204.3,28.0,0
matonwalk-280.csv,3707.07,3632.5,5672.8,28.0,0
matonwalk-281.csv,4291.44,4469.5,6022.300000000001,28.0,0
matonwalk-282.csv,4272.83,4322.0,5934.100000000002,28.0,0
matonwalk-283.csv,3948.95,3912.0,5493.100000000001,28.0,0
matonwalk-284.csv,3429.62,3438.0,5185.300000000001,28.0,0
matonwalk-285.csv,3468.56,3474.0,5225.3,28.0,0
matonwalk-286.csv,4225.65,4140.5,6145.1,28.0,0
matonwalk-287.csv,4550.29,4540.0,6420.6,28.0,0
matonwalk-288.csv,4627.23,4726.5,6619.400000000001,28.0,0
matonwalk-289.csv,4572.6,4687.0,6554.6,28.0,0
matonwalk-29.csv,4317.04,4544.5,6204.0,29.0,0
matonwalk-290.csv,4350.59,4431.5,6207.5,29.0,0
matonwalk-291.csv,4125.72,4144.0,5758.500000000005,29.0,0
matonwalk-292.csv,4239.34,4219.5,6204.0,29.0,0
matonwalk-293.csv,4165.74,4164.5,6204.0,29.0,0
matonwalk-294.csv,4322.69,4581.5,6214.6,29.0,0
matonwalk-295.csv,4835.25,4936.5,7119.600000000002,29.0,1
matonwalk-296.csv,5244.23,5353.0,7588.100000000001,29.0,1
